session_id,keywords,video_viewcount,video_favourite_count,video_rating_count,video_rating_average,video_comments_count,like_count,dislike_count,uploader_followers_count,uploader_video_count,uploader_friends,uploader_views_count,uploader_age,max_quality,video_age
13,9,111834,114,43,4.5348835,7,37.99999763,5.000002375,224,66,67,1672514,20,3,400.8383333
13,9,117993,119,44,4.4545455,8,38.0000005,5.9999995,225,66,67,1709237,20,3,407.8425694
13,9,124307,123,45,4.4666667,8,39.00000038,5.999999625,226,66,68,1747850,20,3,414.8449653
38,6,183936,860,1762,4.911464,639,1722.999892,39.000108,193861,601,15066,571793677,38,4,10.24930556
38,6,204558,915,1833,4.908347,671,1791.000013,41.99998725,196390,610,15251,577294137,38,4,17.25732639
38,6,214722,946,1880,4.9106383,699,1838.000001,41.999999,198855,621,15408,583231458,38,4,24.26572917
42,8,10485,35,14,5,1,14,0.1,101,32,21,804999,31,4,339.3601273
42,8,11022,37,15,5,1,15,0.1,102,32,21,828393,31,4,346.3631944
42,8,11661,39,16,5,1,16,0.1,108,32,21,852427,31,4,353.3652662
48,1,548,1,2,5,0.1,2,0.1,6,33,0.1,95221,26,3,856.9683681
48,1,554,1,2,5,0.1,2,0.1,6,33,0.1,97753,26,3,863.9709375
48,1,559,1,2,5,0.1,2,0.1,6,33,0.1,100038,26,3,870.976875
26,4,917,2,1,5,3,1,0.1,5907,159,2122,1530318,24,4,199.1044213
26,4,938,2,1,5,3,1,0.1,5903,159,2122,1538291,24,4,206.1082755
26,4,955,2,1,5,3,1,0.1,5897,160,2237,1547780,24,4,213.1110417
23,4,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10,0.1,123,29,2,35.63133102
23,4,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10,0.1,128,29,2,42.63528935
23,4,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10,0.1,132,30,2,49.64016204
9,9,48324,350,83,4.9036145,24,81.00000088,1.999999125,108,23,25,557488,19,1,998.4373727
9,9,48630,352,84,4.904762,26,82.000002,1.999998,109,23,25,564679,19,1,1005.440162
9,9,48908,353,84,4.904762,26,82.000002,1.999998,114,23,25,572160,19,1,1012.44412
5,5,1054,0.1,0.1,0.1,0.1,0.1,0.1,83,74,1,618734,29,4,538.0761806
5,5,1069,0.1,0.1,0.1,0.1,0.1,0.1,83,74,1,630651,29,4,545.0776968
5,5,1081,0.1,0.1,0.1,0.1,0.1,0.1,84,74,1,646742,29,4,552.0802778
32,15,210236,206,257,4.5642023,307,228.9999978,28.00000223,54,3,28,462611,25,2,790.4722338
32,15,210611,206,257,4.5642023,307,228.9999978,28.00000223,54,3,28,464474,25,2,797.475081
32,15,210961,206,257,4.5642023,307,228.9999978,28.00000223,54,3,28,466102,25,2,804.4770602
44,3,6014,3,0.1,0.1,1,0.1,0.1,0.1,3,0.1,6039,22,1,846.6789815
44,3,6134,3,0.1,0.1,1,0.1,0.1,0.1,3,0.1,6158,22,1,853.6876157
44,3,6282,3,0.1,0.1,1,0.1,0.1,0.1,3,0.1,6306,22,1,860.6943171
29,17,7272,13,12,4.6666665,15,10.9999995,1.0000005,753,374,23,3750858,35,4,405.7586574
29,17,7481,13,14,4.714286,15,13.000001,0.999999,794,379,24,3960213,35,4,412.7634491
29,17,7827,13,15,4.733333,15,13.99999875,1.00000125,817,386,23,4195716,35,4,419.7663194
41,19,135,0.1,0.1,0.1,0.1,0.1,0.1,3,4,0.1,508,27.1078534,4,154.2617593
41,19,140,0.1,0.1,0.1,0.1,0.1,0.1,3,4,0.1,523,27.1078534,4,161.2659375
41,19,140,0.1,0.1,0.1,0.1,0.1,0.1,3,4,0.1,529,27.1078534,4,168.2702315
34,9,2616,21,11,4.2727275,4,9,2,55,20,124,57242,27.1078534,1,763.428206
34,9,2617,21,11,4.2727275,4,9,2,55,20,125,57352,27.1078534,1,770.4435764
34,9,2619,21,11,4.2727275,4,9,2,55,21,129,57736,27.1078534,1,791.9937037
23,3,120008,233,121,4.801653,73,115.0000033,5.99999675,228,106,138,2245921,28,1,1307.588565
23,3,120327,234,121,4.801653,73,115.0000033,5.99999675,228,106,138,2270031,28,1,1314.595625
23,3,120613,233,121,4.801653,73,115.0000033,5.99999675,230,107,141,2292851,28,1,1321.600417
30,10,658,1,0.1,0.1,0.1,0.1,0.1,3,43,3,21708,36,2,871.8857176
30,10,660,1,0.1,0.1,0.1,0.1,0.1,3,43,3,22065,36,2,878.8905903
30,10,661,1,0.1,0.1,0.1,0.1,0.1,3,43,3,22523,36,2,885.8947569
9,4,2886,3,1,5,2,1,0.1,5,29,0.1,10195,22,1,744.6727315
9,4,2903,3,1,5,2,1,0.1,5,29,0.1,10275,22,1,751.6754861
9,4,2924,3,1,5,2,1,0.1,5,29,0.1,10347,22,1,758.6783102
15,2,3198,4,1,5,0.1,1,0.1,0.1,3,0.1,4294,20,4,308.2394792
15,2,3236,4,1,5,0.1,1,0.1,0.1,3,0.1,4334,20,4,315.3160417
15,2,3281,4,1,5,0.1,1,0.1,0.1,3,0.1,4380,20,4,322.318588
24,5,8295,18,5,5,2,5,0.1,1382,69,120,10858793,21,2,498.1496991
24,5,8440,18,5,5,2,5,0.1,1398,69,120,10919681,21,2,505.1518171
24,5,8554,18,5,5,2,5,0.1,1405,69,120,10985411,21,2,512.154213
18,5,80,0.1,0.1,0.1,0.1,0.1,0.1,25,213,35,163277,27,1,256.3161921
18,5,84,0.1,0.1,0.1,0.1,0.1,0.1,27,213,39,172642,27,1,263.3204745
18,5,84,0.1,0.1,0.1,0.1,0.1,0.1,32,213,41,184968,27,1,270.3287847
18,45,960,5,1,1,0.1,0.1,1,22,16,12,19698,27,4,86.35069444
18,45,1038,5,1,1,0.1,0.1,1,23,16,12,21656,27,4,93.35628472
18,45,1150,5,1,1,0.1,0.1,1,24,16,12,23912,27,4,100.3652894
30,9,50102,56,21,5,13,21,0.1,24,33,3,469398,38,1,591.1220139
30,9,51474,56,21,5,13,21,0.1,26,33,3,485364,38,1,598.1255208
30,9,52882,57,22,5,14,22,0.1,26,33,3,500181,38,1,605.1310532
41,4,79755,156,0.1,0.1,81,0.1,0.1,204,227,27,852000,28,5,154.2191667
41,4,92773,170,0.1,0.1,82,0.1,0.1,207,228,27,867485,28,5,161.2233333
41,4,107133,179,0.1,0.1,85,0.1,0.1,207,229,27,893267,28,5,168.2275694
3,2,2325,1,2,5,0.1,2,0.1,294,163,0.1,1695909,23,4,485.9513657
3,2,2399,1,2,5,0.1,2,0.1,295,163,0.1,1740124,23,4,492.9562384
3,2,2463,2,2,5,0.1,2,0.1,299,163,0.1,1781225,23,4,499.9585301
19,62,1730661,2804,1070,4.8317757,641,1025,45.00000025,154,17,11,1827729,22,2,111.9186343
19,62,1897681,3047,1157,4.820225,697,1105.000081,51.99991875,165,17,14,1999252,22,2,118.9227778
19,62,2062152,3277,1261,4.8223634,730,1205.000062,55.99993815,184,17,16,2167855,22,2,125.9282407
48,2,19,1,0.1,0.1,0.1,0.1,0.1,3,71,4,19487,18,1,129.0698264
48,2,19,1,0.1,0.1,0.1,0.1,0.1,3,71,4,21635,18,1,136.0737616
48,2,19,1,0.1,0.1,0.1,0.1,0.1,4,71,4,23668,18,1,143.0765394
44,8,58249,97,65,4.753846,18,60.9999975,4.0000025,359,246,67,794282,31,1,545.180162
44,8,58524,97,66,4.757576,18,62.000004,3.999996,364,246,67,808668,31,1,552.190544
44,8,58790,97,66,4.757576,18,62.000004,3.999996,371,246,67,823407,31,1,559.1987847
23,2,1280,4,5,5,1,5,0.1,0.1,4,0.1,8957,34,2,680.3019097
23,2,1291,4,5,5,1,5,0.1,0.1,4,0.1,8976,35,2,687.3048611
23,2,1313,4,5,5,1,5,0.1,0.1,4,0.1,9004,35,2,694.3101736
27,7,617,2,0.1,0.1,0.1,0.1,0.1,10,167,4,38683,21,4,235.3746065
27,7,622,2,0.1,0.1,0.1,0.1,0.1,10,167,4,38963,21,4,242.3767593
27,7,622,2,0.1,0.1,0.1,0.1,0.1,10,167,4,39206,21,4,249.3789815
3,3,205,1,1,5,3,1,0.1,12,15,12,2856,21,4,42.70189815
3,3,233,1,1,5,3,1,0.1,12,15,12,2950,21,4,49.70679398
3,3,255,1,1,5,3,1,0.1,12,15,12,3023,21,4,56.71043981
6,7,142,0.1,1,5,0.1,1,0.1,10,153,2,75274,26,2,290.9021759
6,7,144,0.1,1,5,0.1,1,0.1,12,153,2,78732,26,2,297.9042245
6,7,146,0.1,1,5,0.1,1,0.1,12,153,2,81919,26,2,304.9070255
17,4,42330,57,32,4.625,9,29,3,341,385,155,1263729,19,4,402.6501389
17,4,43768,57,34,4.647059,10,31,3,357,386,162,1322471,19,4,409.6540741
17,4,45234,59,34,4.647059,10,31,3,369,393,166,1379974,19,4,416.6562963
1,3,47,0.1,0.1,0.1,1,0.1,0.1,247,303,163,3860165,27.1078534,3,424.5748843
1,3,47,0.1,0.1,0.1,1,0.1,0.1,248,306,163,3914285,27.1078534,3,431.5898843
1,3,47,0.1,0.1,0.1,1,0.1,0.1,251,319,170,4040064,27.1078534,3,453.1396644
37,7,542,3,1,5,1,1,0.1,8,20,4,57071,31,2,1114.467234
37,7,542,3,1,5,1,1,0.1,8,20,4,57194,31,2,1121.46956
37,7,542,3,1,5,1,1,0.1,8,20,4,57253,31,2,1128.473403
29,1,65116,74,28,4.857143,15,27.000001,0.999999,28,80,15,445029,27,1,879.393669
29,1,65820,78,29,4.862069,15,28.00000025,0.99999975,29,80,15,450150,27,1,886.3963889
29,1,66459,78,29,4.862069,15,28.00000025,0.99999975,29,80,15,455257,27,1,893.3999421
47,5,28507,27,28,4.571429,10,25.000003,2.999997,3,22,0.1,30378,22,2,54.31743056
47,5,32899,29,31,4.612903,10,27.99999825,3.00000175,3,22,0.1,34988,22,2,61.32375
47,5,36971,32,34,4.647059,11,31.0000015,2.9999985,4,22,0.1,39368,22,2,68.33180556
30,12,22241,28,7,4.428571,2,5.99999925,1.00000075,137,49,0.1,2104489,19,1,1423.269063
30,12,22241,28,7,4.428571,2,5.99999925,1.00000075,137,49,0.1,2111760,19,1,1430.271308
30,12,22241,28,7,4.428571,2,5.99999925,1.00000075,138,49,0.1,2118788,19,1,1437.275868
28,3,126,1,2,5,1,2,0.1,1,2,0.1,140,38,3,61.89659722
28,3,132,1,2,5,1,2,0.1,1,2,0.1,146,38,3,68.90107639
28,3,137,1,2,5,1,2,0.1,1,2,0.1,152,38,3,75.9053588
25,10,14951,21,5,5,0.1,5,0.1,93,108,8,1125275,25,1,921.7865394
25,10,15749,22,5,5,0.1,5,0.1,94,108,8,1143410,25,1,928.7915394
25,10,16544,23,5,5,0.1,5,0.1,95,108,8,1161902,25,1,935.7958681
14,17,5893,7,10,4.6,6,9,1,86,45,45,1429056,21,2,150.3565278
14,17,5941,7,10,4.6,6,9,1,87,45,45,1450645,21,2,158.3391667
14,17,5972,7,10,4.6,6,9,1,88,45,45,1474672,21,2,165.4173843
28,4,221,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,611,33,2,69.21
28,4,233,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,633,33,2,76.21413194
28,4,246,2,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,660,33,2,83.21832176
3,2,1395,0.1,1,1,0.1,0.1,1,0.1,4,0.1,1476,23,1,489.8042361
3,2,1555,0.1,1,1,0.1,0.1,1,0.1,4,0.1,1635,23,1,496.8086458
3,2,1704,0.1,2,3,0.1,1,1,0.1,4,0.1,1783,23,1,503.8126968
20,7,129148,261,109,4.8165135,98,103.9999929,5.000007125,14,1,1,129148,23,2,1085.88485
20,7,129400,261,109,4.8165135,98,103.9999929,5.000007125,14,1,1,129400,23,2,1092.894005
20,7,129643,262,109,4.8165135,98,103.9999929,5.000007125,14,1,1,129643,23,2,1099.857951
25,4,3473,12,4,4,1,3,1,33,17,22,256856,26.9357713,1,1008.739815
25,4,3480,12,4,4,1,3,1,34,17,22,260857,26.9357713,1,1015.748449
25,4,3494,12,4,4,1,3,1,34,17,22,264923,26.9357713,1,1022.753715
29,8,13540,19,19,5,2,19,0.1,25,7,1,220425,26,4,454.1029861
29,8,14075,22,19,5,2,19,0.1,25,7,1,227959,26,4,461.1077083
29,8,14596,23,20,5,2,20,0.1,25,7,1,235294,26,4,468.1100463
40,23,1022,0.1,2,5,0.1,2,0.1,358,163,99,878640,29,2,130.8977199
40,23,1040,0.1,2,5,0.1,2,0.1,417,167,102,1020256,29,2,137.9032639
40,23,1053,0.1,2,5,0.1,2,0.1,473,172,109,1145171,29,2,144.9062847
4,6,78,0.1,0.1,0.1,0.1,0.1,0.1,1,25,0.1,5547,19,1,289.4294907
4,6,79,0.1,0.1,0.1,0.1,0.1,0.1,1,25,0.1,6027,19,1,296.4337731
4,6,79,0.1,0.1,0.1,0.1,0.1,0.1,2,25,0.1,6504,19,1,303.4377431
26,21,5851,3,9,4.5555553,32,8,1,430,64,337,846320,16,1,208.6132407
26,21,5990,3,9,4.5555553,19,8,1,432,66,339,856019,16,1,215.6160532
26,21,6118,3,9,4.5555553,18,8,1,441,66,346,867071,16,1,222.6188889
20,4,18096,19,11,5,3,11,0.1,1,3,0.1,21138,26,2,1086.328819
20,4,18147,19,11,5,3,11,0.1,1,3,0.1,21191,26,2,1093.334132
20,4,18226,19,11,5,3,11,0.1,1,3,0.1,21272,26,2,1100.299363
20,1,10902,18,7,4.428571,7,5.99999925,1.00000075,9,4,31,60302,20,2,1025.311111
20,1,10946,17,7,4.428571,7,5.99999925,1.00000075,9,4,31,60636,20,2,1032.316771
20,1,10983,17,7,4.428571,7,5.99999925,1.00000075,9,4,31,60929,20,2,1039.281944
43,20,3378,0.1,1,5,1,1,0.1,256,34,18,3952002,26.9357713,1,868.587963
43,20,3461,0.1,1,5,1,1,0.1,256,34,18,3977843,26.9357713,1,875.5951968
43,20,3568,0.1,1,5,1,1,0.1,258,34,18,4002021,26.9357713,1,882.5620602
40,6,340,2,2,5,4,2,0.1,760,1039,708,2599236,15,2,56.31184028
40,6,348,2,2,5,4,2,0.1,776,1050,738,2719338,15,2,63.31738426
40,6,354,2,2,5,4,2,0.1,794,1070,765,2832034,15,2,70.32033565
14,49,621,1,0.1,0.1,0.1,0.1,0.1,1,7,2,975,20,4,81.07912037
14,49,622,1,0.1,0.1,0.1,0.1,0.1,1,7,2,1066,20,4,89.06166667
14,49,625,1,0.1,0.1,0.1,0.1,0.1,1,7,2,1116,20,4,96.14008102
35,7,182,1,0.1,0.1,0.1,0.1,0.1,25,68,11,131703,27.1078534,4,169.8950231
35,7,183,1,0.1,0.1,0.1,0.1,0.1,29,68,11,137797,27.1078534,4,176.8970949
35,7,183,1,0.1,0.1,0.1,0.1,0.1,30,68,11,143956,27.1078534,4,183.8991551
44,3,34093,18,7,4.428571,2,5.99999925,1.00000075,10,153,2,74165,26,1,301.193044
44,3,36287,19,8,4,2,6,2,12,153,2,77735,26,1,308.2013657
44,3,38159,21,9,4.111111,2,6.99999975,2.00000025,12,153,2,80853,26,1,315.2109838
35,24,514,0.1,0.1,0.1,0.1,0.1,0.1,21,193,26,37360,26,2,129.6463773
35,24,527,0.1,0.1,0.1,0.1,0.1,0.1,22,193,26,37555,26,2,136.6483796
35,24,535,0.1,0.1,0.1,0.1,0.1,0.1,23,193,26,37716,26,2,143.6504745
4,6,376,0.1,0.1,0.1,0.1,0.1,0.1,0.1,86,3,18393,22,1,143.8900579
4,6,396,0.1,0.1,0.1,0.1,0.1,0.1,0.1,86,3,19674,22,1,150.8946296
4,6,405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,94,3,21097,22,1,157.8976852
10,1,111,0.1,0.1,0.1,0.1,0.1,0.1,125,442,21,218549,23,4,246.7692245
10,1,112,0.1,0.1,0.1,0.1,0.1,0.1,129,442,21,227086,23,4,253.7720486
10,1,112,0.1,0.1,0.1,0.1,0.1,0.1,133,442,23,235537,23,4,260.7734838
48,14,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,142,0.1,5211,21,1,25.06810185
48,14,11,0.1,0.1,0.1,0.1,0.1,0.1,1,145,0.1,6853,21,1,32.07090278
48,14,11,0.1,0.1,0.1,0.1,0.1,0.1,1,148,1,8292,21,1,39.07645833
32,5,698,0.1,1,5,0.1,1,0.1,0.1,1,0.1,833,21,2,699.4783333
32,5,703,0.1,1,5,0.1,1,0.1,0.1,1,0.1,838,21,2,706.4808565
32,5,703,0.1,1,5,0.1,1,0.1,0.1,1,0.1,838,21,2,713.4836458
39,6,770,1,1,5,0.1,1,0.1,13,51,0.1,148192,30,3,502.1399769
39,6,775,1,1,5,0.1,1,0.1,15,42,0.1,151626,30,3,509.1435185
39,6,787,1,1,5,0.1,1,0.1,15,43,0.1,154764,30,3,516.1487731
26,3,19932,34,30,5,8,30,0.1,39,17,0.1,487965,36,3,123.656713
26,3,23186,33,31,5,10,31,0.1,40,17,0.1,498090,36,3,130.6607292
26,3,26575,33,33,5,12,33,0.1,41,17,0.1,508839,36,3,137.6641667
12,10,90673,110,41,4.707317,16,37.99999925,3.00000075,21,23,15,109722,25,3,136.3321296
12,10,95919,117,43,4.72093,16,39.9999975,3.0000025,21,23,15,114933,25,3,143.3356944
12,10,98065,117,44,4.7272725,17,40.9999975,3.0000025,21,23,15,117348,25,3,150.3398264
28,8,622,0.1,0.1,0.1,0.1,0.1,0.1,9,97,22,21918,26.9357713,1,87.1715162
28,8,629,0.1,0.1,0.1,0.1,0.1,0.1,9,124,25,23052,26.9357713,1,94.17577546
28,8,629,0.1,0.1,0.1,0.1,0.1,0.1,9,134,26,24380,26.9357713,1,101.1809954
44,31,134133,258,77,4.6363635,36,70,7,149,29,43,1067874,21,1,954.4542245
44,31,135729,261,78,4.6410255,36,71,7,149,29,43,1073687,21,1,961.4604514
44,31,136973,263,80,4.65,36,73,7,148,29,43,1079156,21,1,968.4679398
14,21,547098,773,1033,4.3107452,1053,855,178,28,4,20,554822,34,2,151.0570949
14,21,553302,777,1036,4.3127413,1055,858,178,29,4,20,561192,34,2,159.0396528
14,21,557607,776,1040,4.3115387,1055,861,179,29,4,20,565663,34,2,166.1181019
41,4,33704,32,33,5,15,33,0.1,865,87,3,106801,26,2,13.24873843
41,4,79515,65,76,4.894737,32,74,2,929,89,3,163943,26,2,20.25288194
41,4,128311,98,116,4.8965516,53,113,3,996,94,3,219775,26,2,27.2571412
17,12,54915,69,34,5,12,34,0.1,2,1,8,54915,22,1,1219.30566
17,12,55270,69,34,5,12,34,0.1,2,1,8,55272,22,1,1226.310301
17,12,55656,69,34,5,13,34,0.1,2,1,8,55656,22,1,1233.312361
47,10,258,0.1,0.1,0.1,0.1,0.1,0.1,6,61,2,57092,22,2,82.87729167
47,10,260,0.1,0.1,0.1,0.1,0.1,0.1,7,64,2,61810,22,2,89.88664352
47,10,261,0.1,0.1,0.1,0.1,0.1,0.1,8,65,3,66640,22,2,96.89315972
28,60,22122,88,55,4.7090907,15,50.99999713,4.000002875,2256,92,548,5580717,29,4,45.1221412
28,60,29607,110,66,4.757576,16,62.000004,3.999996,2353,92,562,5965645,29,4,52.12640046
28,60,37733,121,78,4.794872,17,74.000004,3.999996,2455,92,566,6390098,29,4,59.12998843
28,7,58,2,2,5,0.1,2,0.1,0.1,2,0.1,69,21,2,10.4606713
28,7,67,2,2,5,0.1,2,0.1,0.1,4,0.1,79,21,2,17.46460648
28,7,88,2,2,5,0.1,2,0.1,0.1,4,0.1,101,21,2,24.4696412
18,8,4154,25,20,4.8,2,19,1,211,66,63,1466249,20,4,399.0217708
18,8,4201,25,20,4.8,2,19,1,211,66,63,1500460,20,4,406.029375
18,8,4226,25,20,4.8,2,19,1,215,66,63,1536352,20,4,413.036331
23,16,21723,43,24,5,6,24,0.1,83,16,4,1127418,24,2,903.1251042
23,16,22856,47,27,5,6,27,0.1,83,16,4,1146454,24,2,910.1297917
23,16,23919,48,28,5,6,28,0.1,85,16,4,1165429,24,2,917.1345833
2,63,43,0.1,1,5,0.1,1,0.1,50,148,14,18393,17,4,7.557534722
2,63,57,0.1,1,5,0.1,1,0.1,77,228,19,26364,17,4,14.57424769
2,63,82,0.1,1,5,0.1,1,0.1,104,231,24,36878,17,4,21.57814815
47,4,25924,24,17,5,2,17,0.1,0.1,10,0.1,26042,28,2,72.91770833
47,4,26570,24,17,5,2,17,0.1,0.1,10,0.1,26688,28,2,79.92533565
47,4,27202,25,17,5,2,17,0.1,0.1,10,0.1,27322,28,2,86.93377315
43,11,17294,59,30,4.6,11,27,3,108,102,69,679205,18,2,611.4952083
43,11,17323,59,30,4.6,11,27,3,110,102,69,686229,18,2,618.5022685
43,11,17335,59,31,4.612903,11,27.99999825,3.00000175,110,102,70,692901,18,2,625.4661343
36,55,6045,4,5,5,3,5,0.1,3,25,1,25374,19,5,258.4119329
36,55,6080,4,5,5,3,5,0.1,3,25,1,25638,19,5,265.4881481
36,55,6125,4,5,5,3,5,0.1,3,25,1,26007,19,5,272.4910417
40,16,21623,15,25,5,15,25,0.1,1255,155,167,3781374,21,4,60.94974537
40,16,23385,16,27,5,17,27,0.1,1449,166,189,4328437,21,4,67.9552662
40,16,24309,18,27,5,17,27,0.1,1643,166,202,4799911,21,4,74.95850694
25,2,1011,2,1,5,1,1,0.1,10,87,88,44259,22,2,262.6908912
25,2,1036,2,1,5,1,1,0.1,10,87,89,45817,22,2,269.6971644
25,2,1064,2,1,5,1,1,0.1,10,87,90,47327,22,2,276.7026157
43,8,4400,10,9,3.6666667,2,6.000000075,2.999999925,135,73,4,758980,28,4,545.768044
43,8,4444,10,9,3.6666667,2,6.000000075,2.999999925,137,73,4,779000,28,4,552.774537
43,8,4475,10,9,3.6666667,2,6.000000075,2.999999925,141,73,4,798772,28,4,559.7389699
19,9,1381,7,2,5,0.1,2,0.1,16,4,0.1,123482,32,5,81.8297338
19,9,1488,8,2,5,0.1,2,0.1,16,4,0.1,128610,32,5,88.83380787
19,9,1599,9,2,5,0.1,2,0.1,17,4,0.1,133044,32,5,95.83837963
28,2,631,1,1,5,0.1,1,0.1,7,24,0.1,43617,23,1,38.29884259
28,2,669,1,1,5,0.1,1,0.1,7,27,0.1,47242,23,1,45.30346065
28,2,687,1,1,5,0.1,1,0.1,7,27,0.1,48737,23,1,52.30832176
12,13,4321,22,6,5,5,6,0.1,105,13,55,63213,18,4,170.858287
12,13,4478,21,6,5,5,6,0.1,105,13,55,65438,18,4,177.8618866
12,13,4580,21,6,5,5,6,0.1,105,13,55,67670,18,4,184.867338
2,6,13853,30,47,4.4042554,22,40.00000095,6.99999905,461,1,8309,13886,49,4,415.7141435
2,6,14952,31,47,4.4042554,22,40.00000095,6.99999905,463,1,8678,14952,49,4,422.7321181
2,6,16143,32,47,4.4042554,22,40.00000095,6.99999905,464,1,8682,16143,49,4,429.7348032
20,9,11219,54,17,5,6,17,0.1,1,12,0.1,32883,20,2,546.0121991
20,9,11441,54,17,5,7,17,0.1,1,12,0.1,33769,20,2,553.0180093
20,9,11638,55,18,5,7,18,0.1,1,12,0.1,34741,20,2,559.9831713
20,2,5506,7,4,5,1,4,0.1,115,127,124,523029,20,2,766.9093866
20,2,5530,8,4,5,1,4,0.1,118,127,124,535017,20,2,773.9156366
20,2,5561,8,4,5,1,4,0.1,118,127,124,546199,20,2,780.8816667
27,13,840,0.1,1,5,0.1,1,0.1,1,8,0.1,3144,23,5,134.5118171
27,13,892,0.1,1,5,0.1,1,0.1,1,8,0.1,3333,23,5,141.513912
27,13,914,0.1,1,5,0.1,1,0.1,1,8,0.1,3459,24,5,148.5166319
19,6,1334,5,1,5,0.1,1,0.1,258,214,59,1392738,23,4,115.3846644
19,6,1392,5,1,5,0.1,1,0.1,264,214,59,1462866,23,4,122.3871875
19,6,1433,5,1,5,0.1,1,0.1,268,214,59,1504178,23,4,129.3917824
3,29,137676,220,57,4.7192984,21,53,4,148,29,43,1076349,21,2,964.6449306
3,29,137889,220,58,4.724138,21,54,4,148,29,43,1081104,21,2,971.6498148
3,29,138093,221,59,4.7288136,22,55,4,149,29,43,1085093,21,2,978.6534722
1,15,247402,81,91,4.6483517,107,83.00000118,7.999998825,393,121,32,3907264,26,4,391.8766551
1,15,248264,81,91,4.6483517,107,83.00000118,7.999998825,397,121,32,3944522,26,4,398.8916667
1,15,249873,81,91,4.6483517,107,83.00000118,7.999998825,415,124,32,4068536,26,4,420.441412
20,3,54048,38,15,4.2,8,12,3,27,29,0.1,424016,24,1,310.6603009
20,3,57520,39,15,4.2,9,12,3,31,29,0.1,447756,24,1,317.6669907
20,3,61014,44,16,4.25,10,13,3,32,29,0.1,471066,24,1,324.6334259
36,43,78088,110,116,4.862069,132,112,4,2556,389,210,4218786,40,5,233.4180556
36,43,79458,110,117,4.863248,134,113,4,2600,389,210,4373128,40,5,240.4944097
36,43,80217,111,117,4.863248,135,113,4,2631,389,210,4464619,40,5,247.4971412
4,5,632,1,0.1,0.1,0.1,0.1,0.1,74,115,347,162546,110,2,154.4627546
4,5,733,1,0.1,0.1,0.1,0.1,0.1,75,115,352,165215,110,2,161.4666551
4,5,798,1,0.1,0.1,0.1,0.1,0.1,76,115,355,167859,110,2,168.4711111
42,6,29,0.1,0.1,0.1,0.1,0.1,0.1,33,134,24,112115,37,1,399.6441435
41,10,1281,1,2,5,0.1,2,0.1,40,15,4,25871,109,5,78.08584491
41,10,1582,1,3,5,1,3,0.1,46,15,4,63700,109,5,85.09002315
41,10,1662,1,3,5,1,3,0.1,49,16,9,72496,109,5,92.09427083
40,3,104,0.1,0.1,0.1,0.1,0.1,0.1,1,8,3,1986,27.1078534,2,130.7631597
40,3,107,0.1,0.1,0.1,0.1,0.1,0.1,1,8,3,2160,27.1078534,2,137.7687269
40,3,108,0.1,0.1,0.1,0.1,0.1,0.1,1,8,3,2332,27.1078534,2,144.7715509
25,5,18,0.1,0.1,0.1,0.1,0.1,0.1,26,31,77,18360,26.9357713,1,802.7021644
25,5,18,0.1,0.1,0.1,0.1,0.1,0.1,26,31,77,18523,26.9357713,1,809.7081134
25,5,18,0.1,0.1,0.1,0.1,0.1,0.1,26,31,79,18654,26.9357713,1,816.7147222
22,20,873,3,5,5,2,5,0.1,3,4,0.1,8004,26.9357713,4,16.01726852
22,20,970,4,5,5,2,5,0.1,3,4,0.1,10068,26.9357713,4,23.02142361
22,20,1021,4,7,5,2,7,0.1,3,4,0.1,12061,26.9357713,4,30.025625
3,16,2627,5,6,3.6666667,0.1,4,2,381,252,54,861614,26,4,568.2892245
3,16,2676,5,6,3.6666667,0.1,4,2,385,252,54,885475,26,4,575.2948611
3,16,2682,5,6,3.6666667,0.1,4,2,392,252,54,910807,26,4,582.2971296
3,3,420,0.1,0.1,0.1,0.1,0.1,0.1,2,9,0.1,1618,23,1,833.4245718
3,3,426,0.1,0.1,0.1,0.1,0.1,0.1,2,9,0.1,1625,23,1,840.4295023
3,3,435,0.1,0.1,0.1,0.1,0.1,0.1,2,9,0.1,1637,23,1,847.4328125
23,1,25668,28,9,5,5,9,0.1,59,29,40,461614,26.9357713,2,1192.460637
23,1,25861,28,8,5,5,8,0.1,59,29,40,464981,26.9357713,2,1199.4639
23,1,26007,28,8,5,5,8,0.1,59,29,40,468348,26.9357713,2,1206.469433
40,5,165,0.1,1,5,0.1,1,0.1,262,262,32,937817,61,4,129.6510532
40,5,170,0.1,1,5,0.1,1,0.1,267,262,32,964281,61,4,136.6566319
40,5,171,0.1,1,5,0.1,1,0.1,268,262,32,988488,61,4,143.6597106
19,5,7878,27,10,5,2,10,0.1,2,24,0.1,31462,34,2,156.5675347
19,5,7994,26,10,5,2,10,0.1,2,24,0.1,32238,34,2,163.5714931
19,5,8106,27,11,5,3,11,0.1,2,24,0.1,32917,34,2,170.5751505
